0.019401562,0.481228669,0.921348315
0.024558945,0.450511945,0.898876404
0.020056468,0.37883959,0.988764045
0.020465784,0.433447099,0.95505618
0.02158731,0.324232082,0.95505618
0.02112069,0.406143345,0.898876404
0.021284416,0.215017065,0.93258427
0.020465784,0.354948805,0.988764045
0.020465784,0.395904437,0.921348315
0.020465784,0.498293515,1
0.017109393,0.450511945,0.887640449
0.016372624,0.235494881,0.91011236
0.018419204,0.389078498,0.887640449
0.017600572,0.385665529,0.966292135
0.018419204,0.361774744,0.966292135
0.018419204,0.385665529,0.91011236
0.018009888,0.464163823,0.95505618
0.020465784,0.337883959,0.943820225
0.018419204,0.235494881,0.95505618
0.020465784,0.433447099,0.97752809
0.01882852,0.395904437,0.95505618
0.016372624,0.406143345,0.93258427
0.018419204,0.508532423,0.966292135
0.01473536,0.259385666,0.898876404
0.016945666,0.559726962,0.876404494
0.016372624,0.535836177,0.786516854
0.020465784,0.375426621,1
0.017109393,0.320819113,0.95505618
0.012279463,0.296928328,0.988764045
0.016372624,0.361774744,0.95505618
0.016372624,0.33447099,0.865168539
0.016372624,0.539249147,0.966292135
0.016372624,0.242320819,0.93258427
0.017191256,0.228668942,0.887640449
0.016372624,0.228668942,0.966292135
0.016372624,0.385665529,0.921348315
0.017191256,0.436860068,0.97752809
0.017600572,0.317406143,0.966292135
0.016372624,0.358361775,0.97752809
0.013916728,0.300341297,0.93258427
0.016372624,0.235494881,0.943820225
0.016372624,0.293515358,0.943820225
0.016372624,0.225255973,0.93258427
0.016372624,0.276450512,0.921348315
0.015553992,0.351535836,0.988764045
0.015553992,0.293515358,0.966292135
0.016372624,0.38225256,0.97752809
0.015553992,0.324232082,0.966292135
0.015963308,0.262798635,0.966292135
0.008595619,0.361774744,0.966292135
0.016372624,0.269624573,0.93258427
0.015553992,0.320819113,0.966292135
0.015963308,0.399317406,0.943820225
0.015144676,0.290102389,0.91011236
0.015144676,0.19112628,0.95505618
0.015144676,0.290102389,1
0.01473536,0.208191126,0.91011236
0.011460831,0.184300341,0.898876404
0.016372624,0.412969283,0.921348315
0.016372624,0.201365188,0.921348315
0.014407907,0.307167235,0.988764045
0.01473536,0.249146758,1
0.01473536,0.385665529,0.876404494
0.014571633,0.365187713,1
0.015144676,0.392491468,0.91011236
0.014326044,0.201365188,0.921348315
0.014326044,0.194539249,0.921348315
0.011460831,0.303754266,0.91011236
0.013916728,0.303754266,0.943820225
0.013916728,0.235494881,0.808988764
0.011870147,0.255972696,0.91011236
0.014326044,0.293515358,1
0.014326044,0.201365188,0.898876404
0.014571633,0.259385666,0.97752809
0.014326044,0.47440273,0.764044944
0.014326044,0.276450512,0.921348315
0.014326044,0.197952218,0.988764045
0.014326044,0.235494881,1
0.016372624,0.296928328,0.93258427
0.013916728,0.324232082,0.95505618
0.01473536,0.204778157,0.97752809
0.013916728,0.317406143,0.97752809
0.014326044,0.310580205,0.966292135
0.013916728,0.337883959,0.97752809
0.013507411,0.19112628,0.93258427
0.015553992,0.317406143,0.988764045
0.013507411,0.221843003,0.97752809
0.013507411,0.218430034,0.95505618
0.013507411,0.215017065,0.865168539
0.013507411,0.283276451,1
0.013507411,0.208191126,0.93258427
0.016372624,0.245733788,0.853932584
0.013916728,0.28668942,0.97752809
0.013507411,0.450511945,0.97752809
0.013098095,0.37883959,0.93258427
0.003110784,0.235494881,0.831460674
0.012279463,0.440273038,0.91011236
0.013098095,0.324232082,0.943820225
0.013098095,0.341296928,0.988764045
0.012279463,0.245733788,0.93258427
0.013098095,0.208191126,0.887640449
0.013916728,0.259385666,1
0.013098095,0.19112628,0.898876404
0.013098095,0.293515358,1
0.012688779,0.303754266,0.988764045
0.012688779,0.259385666,0.93258427
0.011460831,0.501706485,0.831460674
0.012279463,0.365187713,0.898876404
0.012688779,0.576791809,0.865168539
0.012279463,0.344709898,0.898876404
0.012279463,0.409556314,0.876404494
0.012279463,0.221843003,0.91011236
0.012279463,0.228668942,0.898876404
0.012279463,0.266211604,0.876404494
0.012279463,0.252559727,0.898876404
0.012279463,0.310580205,0.876404494
0.012279463,0.177474403,0.91011236
0.012279463,0.232081911,0.921348315
0.012279463,0.279863481,0.921348315
0.012279463,0.313993174,0.853932584
0.012279463,0.221843003,0.966292135
0.012279463,0.344709898,0.853932584
0.013916728,0.255972696,0.966292135
0.012279463,0.283276451,0.988764045
0.012279463,0.372013652,0.921348315
0.012279463,0.266211604,0.943820225
0.012279463,0.201365188,0.91011236
0.012279463,0.174061433,0.921348315
0.012279463,0.211604096,0.95505618
0.008186303,0.259385666,0.95505618
0.012279463,0.320819113,0.988764045
0.012279463,0.279863481,0.93258427
0.012279463,0.184300341,0.898876404
0.012279463,0.180887372,0.943820225
0.012279463,0.225255973,0.93258427
0.012279463,0.296928328,0.887640449
0.012279463,0.320819113,0.966292135
0.012279463,0.174061433,0.943820225
0.0121976,0.163822526,0.887640449
0.012279463,0.252559727,0.988764045
0.011870147,0.187713311,0.97752809
0.014326044,0.542662116,0.865168539
0.011870147,0.19112628,0.95505618
0.011624558,0.327645051,0.842696629
0.011788284,0.269624573,1
0.011460831,0.395904437,0.797752809
0.011460831,0.174061433,0.842696629
0.012279463,0.266211604,0.898876404
0.011870147,0.197952218,1
0.011870147,0.327645051,0.943820225
0.011870147,0.204778157,0.95505618
0.008186303,0.180887372,0.876404494
0.011460831,0.399317406,0.853932584
0.011460831,0.385665529,0.97752809
0.012279463,0.307167235,0.921348315
0.011378968,0.28668942,0.842696629
0.011870147,0.221843003,0.97752809
0.011460831,0.303754266,1
0.011051515,0.28668942,0.876404494
0.010642199,0.607508532,0.921348315
0.011460831,0.307167235,0.797752809
0.011215242,0.344709898,0.853932584
0.010642199,0.290102389,0.966292135
0.010642199,0.296928328,0.876404494
0.011215242,0.235494881,0.831460674
0.011460831,0.296928328,0.943820225
0.011051515,0.310580205,0.808988764
0.012279463,0.344709898,0.853932584
0.009823567,0.266211604,0.95505618
0.011051515,0.215017065,0.943820225
0.012279463,0.33447099,0.91011236
0.011460831,0.273037543,1
0.011051515,0.406143345,0.988764045
0.011051515,0.201365188,0.966292135
0.011051515,0.23890785,0.943820225
0.010805926,0.187713311,0.97752809
0.009004935,0.266211604,0.898876404
0.010642199,0.187713311,0.91011236
0.010642199,0.273037543,0.988764045
0.010642199,0.372013652,0.966292135
